Date,Open,High,Low,Close,Adj Close,Volume
2019-06-10,318.000000,324.000000,316.000000,316.000000,316.000000,231
2019-06-11,312.000000,314.000000,312.000000,312.000000,312.000000,880
2019-06-12,310.000000,310.000000,304.000000,304.000000,304.000000,748
2019-06-13,308.000000,310.000000,302.000000,302.000000,302.000000,834
2019-06-14,304.000000,304.000000,300.000000,300.000000,300.000000,1079
2019-06-17,304.000000,312.000000,302.000000,312.000000,312.000000,1223
2019-06-18,312.000000,322.000000,312.000000,322.000000,322.000000,1178
2019-06-19,320.000000,322.000000,320.000000,322.000000,322.000000,1524
2019-06-20,326.000000,326.000000,322.000000,322.000000,322.000000,1368
2019-06-21,322.000000,328.000000,320.000000,326.000000,326.000000,894
2019-06-24,326.000000,328.000000,324.000000,328.000000,328.000000,560
2019-06-25,326.000000,326.000000,316.000000,322.000000,322.000000,500
2019-06-26,318.000000,322.000000,318.000000,320.000000,320.000000,1341
2019-06-27,320.000000,324.000000,320.000000,322.000000,322.000000,1038
2019-06-28,324.000000,326.000000,324.000000,324.000000,324.000000,600
2019-07-01,338.000000,338.000000,328.000000,330.000000,330.000000,1591
2019-07-02,330.000000,332.000000,328.000000,330.000000,330.000000,436
2019-07-03,334.000000,338.000000,334.000000,338.000000,338.000000,748
2019-07-04,336.000000,340.000000,324.000000,338.000000,338.000000,194
2019-07-05,340.000000,340.000000,336.000000,336.000000,336.000000,1035
2019-07-08,338.000000,338.000000,336.000000,336.000000,336.000000,474
2019-07-09,332.049988,342.000000,332.049988,340.000000,340.000000,50
2019-07-10,336.799988,341.100006,336.000000,336.000000,336.000000,190
2019-07-11,338.000000,340.549988,338.000000,338.850006,338.850006,231
2019-07-12,337.049988,338.600006,332.000000,332.000000,332.000000,174
2019-07-15,334.000000,334.000000,323.750000,324.299988,324.299988,272
2019-07-16,327.149994,329.750000,327.149994,328.100006,328.100006,145
2019-07-17,328.899994,328.899994,323.750000,323.750000,323.750000,28
2019-07-18,283.450012,293.799988,283.399994,285.750000,285.750000,1927
2019-07-19,296.750000,296.750000,286.000000,288.049988,288.049988,963
2019-07-22,280.399994,281.149994,273.950012,277.850006,277.850006,869
2019-07-23,277.049988,280.299988,276.799988,276.799988,276.799988,370
2019-07-24,280.600006,280.600006,274.899994,280.600006,280.600006,217
2019-07-25,285.000000,290.100006,284.750000,289.500000,289.500000,660
2019-07-26,293.899994,297.600006,293.250000,295.149994,295.149994,674
2019-07-29,301.000000,303.100006,296.000000,297.149994,297.149994,249
2019-07-30,298.000000,298.000000,292.000000,292.000000,292.000000,42
2019-07-31,292.750000,297.350006,292.600006,296.500000,296.500000,213
2019-08-01,291.799988,296.000000,291.799988,296.000000,296.000000,75
2019-08-02,285.750000,286.950012,281.350006,282.799988,282.799988,286
2019-08-05,282.500000,282.500000,273.700012,273.700012,273.700012,280
2019-08-06,273.000000,278.700012,273.000000,275.500000,275.500000,318
2019-08-07,275.250000,279.950012,265.000000,266.750000,266.750000,250
2019-08-08,272.750000,278.100006,272.600006,277.100006,277.100006,90
2019-08-09,280.000000,280.600006,279.250000,280.000000,280.000000,115
2019-08-12,276.100006,277.649994,271.000000,271.000000,271.000000,394
2019-08-13,278.100006,282.000000,275.000000,279.600006,279.600006,91
2019-08-14,278.700012,278.700012,273.100006,273.149994,273.149994,260
2019-08-16,270.799988,270.799988,269.000000,269.000000,269.000000,505
2019-08-19,277.100006,277.100006,276.200012,277.049988,277.049988,22
2019-08-20,277.299988,277.399994,270.000000,270.250000,270.250000,425
2019-08-21,271.500000,272.700012,270.049988,271.000000,271.000000,147
2019-08-22,266.299988,270.350006,264.950012,267.049988,267.049988,305
2019-08-23,270.000000,270.000000,264.750000,264.750000,264.750000,54
2019-08-26,263.450012,267.649994,263.450012,266.549988,266.549988,435
2019-08-27,265.299988,267.000000,263.799988,263.799988,263.799988,170
2019-08-28,263.250000,263.350006,260.000000,261.100006,261.100006,286
2019-08-29,264.299988,270.350006,264.299988,269.299988,269.299988,136
2019-08-30,271.000000,271.950012,265.350006,265.500000,265.500000,268
2019-09-02,266.899994,266.899994,266.899994,266.899994,266.899994,15
2019-09-03,265.799988,265.799988,265.700012,265.700012,265.700012,15
2019-09-04,266.799988,266.799988,261.250000,261.250000,261.250000,159
2019-09-05,267.299988,267.299988,256.000000,264.250000,264.250000,775
2019-09-06,265.049988,266.899994,260.350006,262.600006,262.600006,151
2019-09-09,263.799988,270.750000,263.799988,268.700012,268.700012,235
2019-09-10,265.200012,267.299988,262.149994,267.149994,267.149994,99
2019-09-11,261.850006,265.600006,259.500000,265.600006,265.600006,530
2019-09-12,262.000000,264.500000,261.250000,262.049988,262.049988,299
2019-09-13,261.600006,267.500000,260.950012,267.500000,267.500000,161
2019-09-16,267.000000,267.000000,263.049988,264.799988,264.799988,11
2019-09-17,267.450012,267.450012,266.549988,267.100006,267.100006,62
2019-09-18,270.100006,270.700012,264.850006,264.850006,264.850006,205
2019-09-19,271.000000,271.000000,259.500000,259.549988,259.549988,150
2019-09-20,259.500000,259.500000,245.800003,246.149994,246.149994,803
2019-09-23,247.000000,247.550003,240.000000,240.000000,240.000000,398
2019-09-24,242.399994,243.100006,235.300003,235.300003,235.300003,203
2019-09-25,231.600006,238.800003,229.399994,237.649994,237.649994,657
2019-09-26,242.250000,244.750000,239.000000,239.199997,239.199997,312
2019-09-27,241.550003,244.300003,238.850006,240.850006,240.850006,269
2019-09-30,241.550003,244.949997,241.500000,244.000000,244.000000,105
2019-10-01,246.449997,246.800003,243.750000,243.750000,243.750000,158
2019-10-02,245.100006,245.399994,239.649994,245.399994,245.399994,324
2019-10-03,239.100006,239.100006,237.949997,237.949997,237.949997,7
2019-10-04,245.899994,249.250000,242.250000,249.250000,249.250000,139
2019-10-07,250.000000,250.699997,247.100006,250.149994,250.149994,159
2019-10-08,249.649994,250.250000,248.850006,250.250000,250.250000,41
2019-10-09,247.500000,247.600006,240.050003,241.600006,241.600006,160
2019-10-10,242.350006,250.300003,240.550003,250.300003,250.300003,187
2019-10-11,256.000000,260.000000,255.899994,260.000000,260.000000,136
2019-10-14,258.000000,258.000000,254.750000,256.500000,256.500000,277
2019-10-15,260.450012,261.000000,254.750000,258.200012,258.200012,264
2019-10-16,256.500000,259.000000,256.100006,256.500000,256.500000,1046
2019-10-17,280.649994,288.000000,259.399994,270.000000,270.000000,3599
2019-10-18,269.000000,270.149994,249.750000,250.899994,250.899994,1047
2019-10-21,248.000000,248.449997,241.600006,247.149994,247.149994,638
2019-10-22,247.899994,251.850006,240.000000,240.149994,240.149994,941
2019-10-23,240.000000,245.550003,239.100006,245.550003,245.550003,503
2019-10-24,245.550003,246.050003,242.000000,245.699997,245.699997,392
2019-10-25,249.000000,249.199997,242.750000,249.199997,249.199997,93
2019-10-28,249.000000,257.299988,249.000000,256.100006,256.100006,738
2019-10-29,256.750000,256.750000,251.399994,252.500000,252.500000,395
2019-10-30,252.550003,263.600006,252.500000,262.299988,262.299988,810
2019-10-31,260.000000,261.700012,255.899994,257.899994,257.899994,417
2019-11-01,257.500000,260.000000,255.250000,255.250000,255.250000,279
2019-11-04,257.000000,261.200012,257.000000,260.850006,260.850006,501
2019-11-05,260.899994,271.450012,258.200012,260.000000,260.000000,198
2019-11-06,260.899994,261.200012,258.299988,260.000000,260.000000,299
2019-11-07,261.149994,269.250000,261.149994,266.549988,266.549988,800
2019-11-08,261.750000,265.750000,260.299988,265.649994,265.649994,180
2019-11-11,263.000000,265.000000,261.799988,265.000000,265.000000,277
2019-11-12,267.649994,268.000000,264.799988,265.549988,265.549988,210
2019-11-13,262.200012,266.000000,262.149994,264.299988,264.299988,117
2019-11-14,252.399994,261.000000,252.399994,261.000000,261.000000,327
2019-11-15,263.549988,267.250000,260.649994,267.200012,267.200012,282
2019-11-18,278.000000,278.000000,266.649994,273.000000,273.000000,1019
2019-11-19,275.200012,275.750000,270.950012,273.000000,273.000000,226
2019-11-20,271.799988,278.000000,271.350006,278.000000,278.000000,350
2019-11-21,278.000000,278.000000,273.299988,276.899994,276.899994,213
2019-11-22,283.000000,283.000000,277.000000,277.000000,277.000000,616
2019-11-25,283.549988,284.299988,278.000000,283.950012,283.950012,415
2019-11-26,287.350006,287.350006,283.600006,283.600006,283.600006,185
2019-11-27,284.799988,287.000000,283.750000,285.649994,285.649994,568
2019-11-28,286.500000,286.500000,285.450012,286.500000,286.500000,50
2019-11-29,284.600006,287.049988,284.600006,284.899994,284.899994,85
2019-12-02,285.649994,287.450012,274.299988,275.149994,275.149994,345
2019-12-03,280.750000,280.750000,272.549988,275.700012,275.700012,584
2019-12-04,275.500000,277.700012,274.049988,275.250000,275.250000,169
2019-12-05,274.000000,276.000000,270.100006,270.350006,270.350006,241
2019-12-06,272.649994,276.000000,272.649994,276.000000,276.000000,705
2019-12-09,276.000000,278.899994,276.000000,278.500000,278.500000,27
2019-12-10,272.149994,272.399994,266.000000,267.049988,267.049988,612
2019-12-11,267.500000,268.750000,264.549988,268.750000,268.750000,252
2019-12-12,266.899994,267.350006,265.000000,267.100006,267.100006,168
2019-12-13,267.700012,270.149994,267.100006,268.899994,268.899994,127
2019-12-16,268.000000,273.450012,268.000000,273.450012,273.450012,111
2019-12-17,273.450012,282.450012,273.450012,281.649994,281.649994,240
2019-12-18,283.700012,291.600006,282.200012,290.950012,290.950012,885
2019-12-19,289.200012,297.950012,288.200012,297.750000,297.750000,690
2019-12-20,299.000000,301.850006,298.149994,301.700012,301.700012,570
2019-12-23,304.899994,306.899994,298.750000,300.100006,300.100006,460
2019-12-27,300.100006,301.600006,291.350006,295.399994,295.399994,546
2019-12-30,293.149994,294.250000,289.549988,290.299988,290.299988,455
2020-01-02,290.299988,294.500000,288.750000,291.049988,291.049988,118
2020-01-03,291.399994,295.350006,289.600006,293.399994,293.399994,327
2020-01-06,288.850006,294.000000,287.000000,294.000000,294.000000,160
2020-01-07,301.600006,301.649994,296.549988,297.649994,297.649994,607
2020-01-08,294.500000,300.000000,294.500000,299.200012,299.200012,442
2020-01-09,302.549988,308.000000,302.549988,304.750000,304.750000,458
2020-01-10,304.750000,304.750000,299.049988,299.600006,299.600006,473
2020-01-13,297.350006,304.850006,296.700012,304.600006,304.600006,130
2020-01-14,306.649994,311.700012,304.549988,304.549988,304.549988,486
2020-01-15,305.000000,307.549988,303.600006,306.850006,306.850006,176
2020-01-16,306.149994,308.000000,305.799988,307.799988,307.799988,276
2020-01-17,308.649994,308.649994,303.799988,306.799988,306.799988,256
2020-01-20,305.750000,306.100006,305.000000,306.000000,306.000000,301
2020-01-21,306.000000,306.000000,300.100006,305.399994,305.399994,614
2020-01-22,311.299988,313.049988,294.350006,302.250000,302.250000,1754
2020-01-23,294.600006,306.299988,291.799988,305.000000,305.000000,872
2020-01-24,311.000000,325.899994,311.000000,320.250000,320.250000,1478
2020-01-27,313.649994,318.500000,309.200012,311.649994,311.649994,830
2020-01-28,314.899994,315.149994,311.000000,315.149994,315.149994,411
2020-01-29,318.000000,318.000000,312.000000,312.649994,312.649994,265
2020-01-30,309.950012,315.000000,307.200012,309.250000,309.250000,97
2020-01-31,315.600006,315.600006,309.450012,310.250000,310.250000,194
2020-02-03,312.299988,324.000000,311.700012,323.000000,323.000000,431
2020-02-04,322.950012,331.799988,322.950012,331.799988,331.799988,821
2020-02-05,337.000000,341.350006,329.899994,331.850006,331.850006,665
2020-02-06,339.950012,339.950012,330.000000,333.500000,333.500000,693
2020-02-07,333.750000,337.500000,332.000000,337.399994,337.399994,735
2020-02-10,336.450012,342.250000,332.799988,340.899994,340.899994,569
2020-02-11,341.000000,345.899994,340.399994,344.399994,344.399994,516
2020-02-12,343.000000,347.649994,342.200012,347.299988,347.299988,372
2020-02-13,347.299988,354.000000,343.700012,352.500000,352.500000,860
2020-02-14,352.500000,355.000000,351.950012,354.100006,354.100006,488
2020-02-17,353.549988,353.549988,351.200012,351.250000,351.250000,318
2020-02-18,345.000000,359.549988,334.350006,359.549988,359.549988,1199
2020-02-19,358.549988,362.799988,358.549988,362.000000,362.000000,505
2020-02-20,360.000000,360.000000,350.350006,350.350006,350.350006,303
2020-02-21,352.899994,354.850006,351.049988,351.600006,351.600006,416
2020-02-24,339.950012,348.149994,317.100006,340.899994,340.899994,1557
2020-02-25,341.649994,346.000000,334.350006,334.350006,334.350006,214
2020-02-26,325.100006,347.549988,322.649994,346.549988,346.549988,1088
2020-02-27,345.000000,355.000000,338.549988,354.149994,354.149994,1545
2020-02-28,346.950012,346.950012,322.500000,329.649994,329.649994,1981
2020-03-02,337.500000,340.049988,328.149994,334.500000,334.500000,904
2020-03-03,345.000000,348.000000,340.000000,346.200012,346.200012,1580
2020-03-04,336.000000,340.000000,333.000000,335.549988,335.549988,827
2020-03-05,339.399994,348.450012,335.000000,348.450012,348.450012,1269
2020-03-06,331.399994,331.549988,320.549988,322.899994,322.899994,603
2020-03-09,306.799988,310.200012,291.200012,305.899994,305.899994,723
2020-03-10,312.299988,322.299988,310.149994,314.049988,314.049988,428
2020-03-11,319.950012,320.100006,313.850006,320.100006,320.100006,334
2020-03-12,302.049988,302.049988,284.950012,287.000000,287.000000,704
2020-03-13,289.100006,299.250000,277.899994,281.000000,281.000000,1218
2020-03-16,282.149994,294.350006,270.000000,285.649994,285.649994,649
2020-03-17,284.299988,293.149994,265.049988,289.600006,289.600006,623
2020-03-18,276.549988,301.350006,273.850006,294.950012,294.950012,891
2020-03-19,290.850006,316.399994,290.850006,315.000000,315.000000,701
2020-03-20,320.200012,334.700012,311.649994,317.950012,317.950012,1096
2020-03-23,307.200012,333.250000,306.500000,330.799988,330.799988,965
2020-03-24,342.100006,349.299988,329.000000,330.000000,330.000000,2481
2020-03-25,333.500000,339.600006,323.250000,323.250000,323.250000,1153
2020-03-26,310.049988,322.350006,310.000000,318.299988,318.299988,584
2020-03-27,326.649994,329.450012,321.899994,326.549988,326.549988,731
2020-03-30,330.299988,341.350006,323.000000,340.899994,340.899994,935
2020-03-31,341.649994,349.250000,335.899994,343.450012,343.450012,858
2020-04-01,338.250000,347.000000,333.850006,340.350006,340.350006,552
2020-04-02,335.399994,339.149994,333.299988,337.799988,337.799988,310
2020-04-03,337.600006,343.000000,334.600006,334.600006,334.600006,306
2020-04-06,340.750000,345.799988,336.600006,342.100006,342.100006,1426
2020-04-07,352.000000,353.049988,339.299988,343.100006,343.100006,1677
2020-04-08,345.000000,345.000000,341.799988,343.200012,343.200012,208
2020-04-09,341.700012,343.000000,332.950012,332.950012,332.950012,841
2020-04-14,364.149994,372.649994,355.049988,371.950012,371.950012,2708
2020-04-15,370.600006,394.850006,370.500000,392.100006,392.100006,1411
2020-04-16,397.600006,414.850006,395.549988,413.000000,413.000000,1643
2020-04-17,413.000000,413.000000,382.000000,383.100006,383.100006,2995
2020-04-20,412.950012,412.950012,389.450012,406.100006,406.100006,2037
2020-04-21,406.000000,412.850006,392.049988,393.649994,393.649994,2343
2020-04-22,401.549988,409.000000,382.149994,393.000000,393.000000,4527
2020-04-23,393.000000,405.350006,386.049988,399.250000,399.250000,1355
2020-04-24,394.299988,401.000000,386.000000,389.899994,389.899994,857
2020-04-27,400.000000,400.000000,388.649994,395.500000,395.500000,783
2020-04-28,380.299988,391.899994,372.850006,374.649994,374.649994,1268
2020-04-29,375.000000,381.000000,362.899994,379.450012,379.450012,1215
2020-04-30,382.350006,390.350006,376.399994,383.700012,383.700012,461
2020-05-04,385.000000,392.149994,374.850006,391.549988,391.549988,674
2020-05-05,396.399994,398.000000,387.750000,395.000000,395.000000,754
2020-05-06,393.600006,403.700012,389.049988,400.899994,400.899994,971
2020-05-07,400.899994,406.750000,400.299988,403.750000,403.750000,546
2020-05-08,407.399994,408.549988,400.950012,405.149994,405.149994,567
2020-05-11,403.850006,410.000000,399.549988,410.000000,410.000000,1149
2020-05-12,415.950012,415.950012,400.149994,405.799988,405.799988,719
2020-05-13,393.250000,411.399994,393.250000,408.149994,408.149994,642
2020-05-14,408.149994,417.600006,401.000000,402.799988,402.799988,1318
2020-05-15,406.899994,411.100006,405.250000,405.850006,405.850006,312
2020-05-18,415.000000,423.500000,409.299988,416.000000,416.000000,1308
2020-05-19,416.250000,419.399994,412.000000,414.250000,414.250000,286
2020-05-20,413.799988,414.850006,407.000000,407.200012,407.200012,223
2020-05-21,418.750000,418.750000,393.700012,394.750000,394.750000,680
2020-05-22,398.000000,402.450012,395.200012,395.200012,395.200012,433
2020-05-25,398.200012,402.100006,398.000000,402.100006,402.100006,149
2020-05-26,402.149994,402.149994,380.000000,381.350006,381.350006,2340
2020-05-27,381.000000,382.000000,363.000000,364.750000,364.750000,1074
2020-05-28,380.200012,381.700012,376.000000,376.200012,376.200012,456
2020-05-29,373.850006,377.600006,370.649994,373.850006,373.850006,447
2020-06-01,382.600006,382.600006,372.700012,378.049988,378.049988,711
2020-06-02,383.600006,383.600006,375.750000,375.750000,375.750000,292
2020-06-03,381.200012,381.899994,375.299988,375.299988,375.299988,861
2020-06-04,375.100006,378.000000,367.350006,367.450012,367.450012,203
2020-06-05,369.000000,369.000000,357.149994,367.399994,367.399994,1214
2020-06-08,371.750000,371.750000,360.399994,364.899994,364.899994,395
2020-06-09,368.899994,380.350006,368.899994,379.200012,379.200012,1409
2020-06-10,376.950012,386.000000,376.950012,383.799988,383.799988,614
2020-06-11,376.000000,390.950012,376.000000,387.049988,387.049988,799
2020-06-12,371.500000,383.049988,371.500000,375.000000,375.000000,545
2020-06-15,360.200012,375.100006,360.200012,373.350006,373.350006,424
2020-06-16,381.149994,388.000000,376.450012,386.200012,386.200012,436
2020-06-17,387.850006,399.450012,387.100006,399.450012,399.450012,1126
2020-06-18,397.500000,400.899994,396.000000,396.700012,396.700012,1028
2020-06-19,400.000000,402.500000,399.450012,400.299988,400.299988,328
2020-06-22,404.350006,414.000000,402.750000,405.899994,405.899994,435
2020-06-23,415.000000,418.549988,412.200012,416.000000,416.000000,764
2020-06-24,416.000000,418.149994,405.000000,405.250000,405.250000,450
2020-06-25,406.600006,415.100006,404.950012,412.850006,412.850006,159
2020-06-26,414.899994,417.350006,405.549988,405.549988,405.549988,457
2020-06-29,392.450012,394.950012,384.450012,393.200012,393.200012,566
2020-06-30,398.500000,403.000000,398.500000,402.200012,402.200012,253
2020-07-01,400.500000,418.200012,400.500000,418.149994,418.149994,739
2020-07-02,427.149994,435.649994,424.399994,424.850006,424.850006,1325
2020-07-03,427.149994,427.500000,424.299988,424.399994,424.399994,221
2020-07-06,425.000000,441.149994,422.399994,440.899994,440.899994,1176
2020-07-07,432.899994,445.000000,432.899994,441.799988,441.799988,834
2020-07-08,444.950012,444.950012,437.200012,437.200012,437.200012,693
2020-07-09,445.000000,449.799988,440.149994,441.399994,441.399994,752
2020-07-10,453.450012,465.899994,451.250000,465.899994,465.899994,865
2020-07-13,492.200012,506.799988,488.950012,500.700012,500.700012,3587
2020-07-14,499.950012,499.950012,432.250000,447.299988,447.299988,3669
2020-07-15,463.500000,464.649994,450.000000,451.850006,451.850006,1223
2020-07-16,454.600006,463.000000,441.700012,449.549988,449.549988,1041
2020-07-17,434.950012,439.899994,415.049988,431.600006,431.600006,3972
2020-07-20,444.950012,444.950012,423.149994,432.250000,432.250000,1110
2020-07-21,441.500000,444.500000,430.600006,431.399994,431.399994,838
2020-07-22,425.500000,427.600006,421.450012,422.700012,422.700012,449
2020-07-23,423.549988,425.149994,418.950012,419.600006,419.600006,232
2020-07-24,408.500000,418.000000,403.000000,416.899994,416.899994,1146
2020-07-27,414.100006,415.500000,409.549988,412.700012,412.700012,609
2020-07-28,425.950012,425.950012,418.649994,419.850006,419.850006,607
2020-07-29,420.500000,420.500000,416.700012,416.799988,416.799988,166
2020-07-30,406.899994,409.850006,406.500000,409.299988,409.299988,253
2020-07-31,412.049988,416.200012,411.649994,416.200012,416.200012,358
2020-08-03,416.200012,425.700012,415.649994,422.049988,422.049988,422
2020-08-04,424.700012,433.000000,422.450012,429.049988,429.049988,580
2020-08-05,432.049988,433.000000,423.899994,423.899994,423.899994,158
2020-08-06,423.850006,426.799988,422.399994,422.799988,422.799988,234
2020-08-07,430.000000,431.000000,424.450012,424.450012,424.450012,261
2020-08-10,421.299988,422.149994,407.000000,409.850006,409.850006,267
2020-08-11,413.100006,413.950012,402.750000,406.399994,406.399994,513
2020-08-12,400.500000,407.649994,395.649994,406.149994,406.149994,871
2020-08-13,400.000000,406.700012,400.000000,406.549988,406.549988,377
2020-08-14,408.000000,411.500000,406.750000,408.500000,408.500000,324
2020-08-17,405.250000,411.549988,404.450012,404.450012,404.450012,212
2020-08-18,405.200012,410.750000,404.549988,410.750000,410.750000,459
2020-08-19,412.000000,414.100006,405.700012,410.649994,410.649994,523
2020-08-20,409.950012,419.750000,407.850006,418.700012,418.700012,324
2020-08-21,421.299988,422.500000,418.149994,419.299988,419.299988,265
2020-08-24,419.399994,419.750000,410.700012,412.000000,412.000000,262
2020-08-25,414.299988,415.850006,410.399994,415.100006,415.100006,233
2020-08-26,415.000000,447.850006,415.000000,447.850006,447.850006,1583
2020-08-27,456.600006,461.799988,446.850006,452.899994,452.899994,1292
2020-08-28,452.950012,452.950012,440.500000,442.899994,442.899994,854
2020-08-31,445.350006,445.350006,434.100006,434.899994,434.899994,417
2020-09-01,443.500000,462.000000,441.200012,457.100006,457.100006,1418
2020-09-02,463.049988,475.000000,454.350006,461.950012,461.950012,1380
2020-09-03,467.549988,468.850006,446.049988,446.549988,446.549988,789
2020-09-04,441.500000,445.000000,413.799988,421.250000,421.250000,958
2020-09-07,419.000000,434.950012,419.000000,434.950012,434.950012,161
2020-09-08,435.000000,442.299988,418.100006,436.250000,436.250000,947
2020-09-09,436.250000,441.799988,426.000000,431.200012,431.200012,804
2020-09-10,426.700012,426.700012,415.850006,420.450012,420.450012,590
2020-09-11,412.600006,415.549988,408.000000,408.700012,408.700012,436
2020-09-14,410.149994,413.750000,403.500000,405.500000,405.500000,503
2020-09-15,406.250000,416.149994,405.500000,415.500000,415.500000,479
2020-09-16,420.600006,424.750000,416.000000,416.850006,416.850006,231
2020-09-17,416.000000,416.000000,399.149994,400.649994,400.649994,1141
2020-09-18,400.500000,403.149994,393.450012,393.450012,393.450012,790
2020-09-21,395.000000,405.049988,389.750000,404.000000,404.000000,207
2020-09-22,409.149994,419.200012,409.149994,411.000000,411.000000,595
2020-09-23,415.799988,420.100006,412.299988,412.299988,412.299988,373
2020-09-24,402.000000,408.500000,397.299988,402.000000,402.000000,670
2020-09-25,404.700012,411.600006,403.899994,410.549988,410.549988,325
2020-09-28,414.000000,422.950012,413.500000,414.600006,414.600006,834
2020-09-29,418.649994,420.000000,415.049988,417.799988,417.799988,377
2020-09-30,418.049988,426.200012,415.649994,423.850006,423.850006,652
2020-10-01,428.299988,435.549988,426.049988,428.700012,428.700012,496
2020-10-02,445.100006,447.899994,437.850006,438.350006,438.350006,669
2020-10-05,428.850006,434.950012,425.000000,434.450012,434.450012,344
2020-10-06,441.549988,442.000000,434.350006,435.149994,435.149994,433
2020-10-07,434.000000,452.000000,431.399994,452.000000,452.000000,502
2020-10-08,452.950012,457.000000,447.000000,448.799988,448.799988,410
2020-10-09,452.399994,460.350006,451.450012,458.049988,458.049988,545
2020-10-12,459.000000,466.250000,456.500000,460.899994,460.899994,1021
2020-10-13,461.350006,466.000000,454.750000,466.000000,466.000000,812
2020-10-14,468.049988,485.000000,468.049988,476.049988,476.049988,1465
2020-10-15,455.000000,470.000000,435.049988,462.149994,462.149994,1377
2020-10-16,462.250000,470.649994,458.200012,458.350006,458.350006,1144
2020-10-19,458.200012,463.649994,447.000000,449.850006,449.850006,577
2020-10-20,456.500000,456.500000,442.649994,442.649994,442.649994,610
2020-10-21,439.950012,439.950012,413.000000,414.899994,414.899994,1620
2020-10-22,428.000000,428.000000,409.049988,409.049988,409.049988,1475
2020-10-23,410.149994,413.100006,408.000000,408.000000,408.000000,252
2020-10-26,409.700012,419.500000,409.000000,410.299988,410.299988,792
2020-10-27,413.799988,415.200012,409.500000,410.000000,410.000000,264
2020-10-28,412.299988,420.399994,412.299988,413.500000,413.500000,534
2020-10-29,420.000000,420.600006,411.149994,414.350006,414.350006,432
2020-10-30,422.000000,430.299988,408.750000,410.950012,410.950012,1492
2020-11-02,392.299988,416.950012,392.299988,416.750000,416.750000,477
2020-11-03,417.000000,420.850006,410.000000,418.500000,418.500000,339
2020-11-04,422.049988,433.000000,422.049988,426.649994,426.649994,730
2020-11-05,433.549988,434.149994,426.250000,433.750000,433.750000,976
2020-11-06,433.149994,433.149994,423.950012,426.950012,426.950012,544
2020-11-09,440.000000,440.000000,398.399994,415.250000,415.250000,3167
2020-11-10,412.000000,412.000000,392.049988,405.700012,405.700012,2380
2020-11-11,407.000000,413.549988,407.000000,410.100006,410.100006,741
2020-11-12,427.000000,429.950012,414.299988,414.350006,414.350006,516
2020-11-13,413.750000,413.750000,406.750000,406.799988,406.799988,321
2020-11-16,410.000000,411.399994,400.000000,404.950012,404.950012,818
2020-11-17,405.049988,410.549988,402.700012,407.049988,407.049988,979
2020-11-18,406.049988,407.250000,403.200012,406.299988,406.299988,1019
2020-11-19,405.899994,412.000000,405.899994,410.850006,410.850006,980
2020-11-20,408.500000,411.000000,406.000000,408.149994,408.149994,725
2020-11-23,410.000000,414.299988,408.000000,408.250000,408.250000,1363
2020-11-24,406.299988,406.299988,401.000000,404.700012,404.700012,1016
2020-11-25,404.700012,408.250000,402.899994,404.600006,404.600006,608
2020-11-26,406.399994,409.149994,406.399994,409.000000,409.000000,338
2020-11-27,409.000000,412.000000,403.899994,411.100006,411.100006,1144
2020-11-30,406.549988,410.200012,402.250000,405.299988,405.299988,1214
2020-12-01,409.000000,422.500000,408.049988,416.950012,416.950012,2182
2020-12-02,416.850006,418.750000,408.399994,415.350006,415.350006,555
2020-12-03,415.299988,418.000000,410.950012,410.950012,410.950012,260
2020-12-04,410.500000,412.500000,408.850006,409.700012,409.700012,636
2020-12-07,411.399994,424.000000,410.149994,422.700012,422.700012,604
2020-12-08,423.000000,430.000000,418.450012,419.850006,419.850006,961
2020-12-09,422.250000,424.649994,419.899994,419.899994,419.899994,653
2020-12-10,408.000000,415.149994,402.649994,414.100006,414.100006,1190
2020-12-11,425.000000,426.100006,404.799988,412.950012,412.950012,155
2020-12-14,415.750000,427.200012,412.399994,426.000000,426.000000,1116
2020-12-15,428.500000,430.549988,422.700012,424.049988,424.049988,930
2020-12-16,426.850006,429.850006,426.049988,427.649994,427.649994,739
2020-12-17,428.799988,437.000000,428.799988,432.600006,432.600006,852
2020-12-18,434.950012,437.600006,432.399994,435.299988,435.299988,553
2020-12-21,436.299988,440.149994,427.399994,429.200012,429.200012,1227
2020-12-22,435.350006,435.350006,430.149994,431.500000,431.500000,688
2020-12-23,434.299988,434.299988,424.450012,425.149994,425.149994,718
2020-12-28,425.100006,425.100006,414.799988,419.899994,419.899994,1696
2020-12-29,417.000000,435.299988,417.000000,434.799988,434.799988,1344
2020-12-30,433.000000,434.850006,426.799988,427.049988,427.049988,587
2021-01-04,436.750000,441.000000,425.350006,425.899994,425.899994,1437
2021-01-05,430.500000,430.750000,423.000000,423.049988,423.049988,490
2021-01-06,420.000000,420.000000,408.700012,415.750000,415.750000,976
2021-01-07,409.350006,420.000000,409.000000,414.950012,414.950012,586
2021-01-08,415.600006,419.049988,413.200012,416.250000,416.250000,287
2021-01-11,415.000000,420.750000,413.549988,415.100006,415.100006,384
2021-01-12,413.049988,413.049988,402.399994,402.899994,402.899994,974
2021-01-13,406.799988,417.000000,404.000000,416.799988,416.799988,538
2021-01-14,419.100006,423.950012,414.899994,416.149994,416.149994,709
2021-01-15,412.899994,415.700012,409.750000,411.299988,411.299988,336
2021-01-18,405.200012,415.299988,405.149994,414.850006,414.850006,189
